tempmax,tempmin,dew,preciptype,windspeed,winddir,pressure,cloudcover,visibility,uvindex,sunrise,sunset,moonphase,month,label
89.6,78.6,72.0,0.0,10.0,157.1,1010.2,51.9,6.5,8.0,22343.0,64914.0,0.59,2.0,partly-cloudy-day
89.6,78.7,73.3,1.0,12.0,142.9,1009.8,62.3,6.3,6.0,22321.0,64925.0,0.62,2.0,rain
92.9,77.0,72.3,1.0,9.2,157.3,1010.5,51.2,6.2,9.0,22297.0,64935.0,0.66,2.0,rain
89.6,77.0,73.9,1.0,13.9,309.5,1011.8,62.0,5.4,9.0,22273.0,64944.0,0.7,2.0,rain
91.4,75.2,72.2,1.0,9.2,233.6,1012.3,61.8,5.6,9.0,22248.0,64953.0,0.73,2.0,rain
89.6,75.2,66.7,0.0,8.1,37.0,1012.8,74.5,5.9,7.0,22222.0,64962.0,0.75,2.0,partly-cloudy-day
91.4,73.4,63.0,1.0,9.2,38.3,1012.7,52.1,6.5,6.0,22196.0,64970.0,0.8,2.0,rain
95.0,73.4,65.3,1.0,10.3,60.5,1012.0,36.7,6.5,9.0,22169.0,64977.0,0.84,2.0,rain
95.0,75.2,68.1,0.0,9.2,104.1,1011.7,37.9,6.4,8.0,22141.0,64984.0,0.87,2.0,partly-cloudy-day
95.0,75.2,68.2,0.0,11.4,111.9,1011.1,42.5,6.4,9.0,22113.0,64991.0,0.91,2.0,partly-cloudy-day
93.2,78.8,67.7,0.0,8.9,129.7,1011.1,49.5,6.3,7.0,22084.0,64997.0,0.95,3.0,partly-cloudy-day
93.2,78.8,69.5,1.0,10.8,85.1,1010.6,63.2,5.8,6.0,22055.0,65002.0,0.98,3.0,rain
93.2,78.8,69.1,0.0,10.3,146.6,1010.3,55.2,5.9,7.0,22025.0,65008.0,0.0,3.0,partly-cloudy-day
95.0,78.1,67.5,0.0,15.2,112.4,1009.5,45.5,6.3,7.0,21994.0,65012.0,0.05,3.0,partly-cloudy-day
93.2,80.4,70.7,1.0,9.2,140.0,1009.2,45.9,6.1,7.0,21963.0,65017.0,0.08,3.0,rain
96.8,75.2,69.3,0.0,11.4,128.3,1009.1,44.2,6.3,8.0,21932.0,65021.0,0.11,3.0,partly-cloudy-day
94.6,78.8,70.2,1.0,13.4,123.1,1009.6,46.7,6.5,7.0,21900.0,65024.0,0.14,3.0,rain
96.8,77.0,67.3,0.0,10.3,128.7,1009.2,35.9,6.5,9.0,21868.0,65028.0,0.18,3.0,partly-cloudy-day
93.2,77.0,69.7,0.0,11.4,101.3,1008.9,43.5,6.0,9.0,21835.0,65030.0,0.21,3.0,partly-cloudy-day
87.8,76.8,69.0,0.0,10.3,166.5,1008.8,43.9,5.9,9.0,21802.0,65033.0,0.25,3.0,partly-cloudy-day
93.2,76.9,68.8,0.0,10.3,114.6,1007.6,44.6,5.9,9.0,21768.0,65035.0,0.27,3.0,partly-cloudy-day
89.6,76.9,73.3,1.0,15.0,133.9,1007.3,61.9,5.6,8.0,21734.0,65037.0,0.3,3.0,rain
95.0,78.6,72.2,1.0,12.8,136.9,1007.3,44.9,6.0,6.0,21700.0,65039.0,0.34,3.0,rain
94.7,80.4,72.9,1.0,11.4,134.3,1007.9,49.2,6.4,6.0,21666.0,65041.0,0.37,3.0,rain
95.0,80.5,72.7,0.0,12.4,146.5,1007.3,47.3,6.4,9.0,21631.0,65042.0,0.4,3.0,partly-cloudy-day
91.4,78.8,71.4,0.0,11.4,150.9,1007.5,45.6,6.5,9.0,21596.0,65043.0,0.43,3.0,partly-cloudy-day
93.2,78.7,71.1,0.0,10.3,148.0,1007.3,48.3,6.3,8.0,21561.0,65044.0,0.46,3.0,partly-cloudy-day
93.2,78.8,73.3,0.0,10.5,155.3,1007.3,54.8,6.3,8.0,21525.0,65045.0,0.5,3.0,partly-cloudy-day
95.0,77.2,72.8,1.0,15.2,134.1,1006.8,43.9,6.2,9.0,21490.0,65045.0,0.53,3.0,rain
93.2,78.8,74.6,1.0,18.3,121.7,1007.9,55.1,6.0,7.0,21454.0,65046.0,0.57,3.0,rain
93.2,80.5,73.4,1.0,13.9,139.0,1009.4,63.3,6.3,6.0,21418.0,65046.0,0.6,3.0,rain
91.4,79.9,75.8,1.0,12.2,127.7,1010.0,53.6,6.2,8.0,21382.0,65046.0,0.64,3.0,rain
95.0,77.0,74.3,0.0,11.4,135.1,1009.6,48.6,6.3,10.0,21346.0,65046.0,0.68,3.0,partly-cloudy-day
94.6,80.5,74.5,1.0,12.8,142.8,1009.3,51.2,6.5,9.0,21310.0,65046.0,0.71,3.0,rain
95.0,80.5,74.6,1.0,15.0,148.7,1009.9,45.0,6.5,10.0,21274.0,65046.0,0.75,3.0,rain
96.8,80.5,73.2,0.0,8.1,156.6,1010.4,56.9,6.5,10.0,21238.0,65046.0,0.78,3.0,partly-cloudy-day
95.0,82.2,74.2,1.0,10.3,171.1,1010.0,58.6,6.4,9.0,21202.0,65046.0,0.82,3.0,rain
96.8,75.2,74.1,1.0,13.9,131.5,1009.9,50.0,5.8,10.0,21166.0,65046.0,0.85,3.0,rain
95.0,77.0,75.5,1.0,21.5,166.5,1009.3,68.7,5.0,9.0,21130.0,65046.0,0.89,3.0,rain
93.0,75.2,72.6,1.0,12.0,321.1,1008.2,55.2,6.0,10.0,21094.0,65045.0,0.93,3.0,rain
91.4,77.0,74.7,1.0,15.0,164.2,1008.0,60.6,5.1,7.0,21058.0,65045.0,0.96,3.0,rain
89.6,75.2,75.7,1.0,13.9,129.0,1009.7,66.7,5.8,10.0,21022.0,65045.0,0.0,4.0,rain
93.2,78.8,73.6,1.0,14.6,124.3,1010.4,58.1,6.5,10.0,20987.0,65046.0,0.03,4.0,rain
95.0,75.2,71.5,1.0,14.6,32.6,1010.4,59.8,6.2,10.0,20951.0,65046.0,0.06,4.0,rain
91.4,75.2,70.9,1.0,10.5,41.2,1011.9,65.1,6.1,10.0,20916.0,65046.0,0.09,4.0,rain
93.2,75.2,71.7,1.0,13.9,23.1,1011.9,58.9,5.9,10.0,20881.0,65047.0,0.13,4.0,rain
93.2,77.0,73.5,1.0,8.1,226.3,1010.8,53.3,5.7,10.0,20846.0,65047.0,0.16,4.0,rain
91.4,77.0,71.7,1.0,9.1,235.4,1010.0,54.8,6.2,8.0,20812.0,65048.0,0.19,4.0,rain
93.2,77.0,69.6,1.0,10.3,269.6,1009.7,44.2,6.0,10.0,20778.0,65049.0,0.22,4.0,rain
93.2,78.7,71.6,1.0,10.3,214.6,1009.1,52.1,6.0,10.0,20744.0,65050.0,0.25,4.0,rain
91.4,80.4,72.1,1.0,10.3,152.0,1008.9,56.1,6.5,9.0,20710.0,65051.0,0.29,4.0,rain
91.4,78.8,72.5,1.0,10.0,150.7,1008.7,47.3,6.5,9.0,20677.0,65053.0,0.32,4.0,rain
91.4,78.8,75.2,1.0,11.4,167.9,1007.7,61.8,6.0,9.0,20644.0,65054.0,0.35,4.0,rain
95.0,80.4,74.1,1.0,20.8,208.4,1006.6,60.1,6.0,10.0,20611.0,65056.0,0.38,4.0,rain
95.0,80.5,76.9,1.0,17.5,202.6,1006.5,61.6,6.2,10.0,20579.0,65058.0,0.42,4.0,rain
93.2,75.4,76.8,1.0,12.6,159.7,1007.3,59.0,5.9,10.0,20547.0,65061.0,0.45,4.0,rain
89.6,75.2,77.2,1.0,10.3,171.8,1007.5,66.5,5.2,8.0,20516.0,65063.0,0.48,4.0,rain
92.9,77.0,74.5,1.0,11.4,127.5,1008.1,57.3,5.8,10.0,20485.0,65066.0,0.5,4.0,rain
91.4,82.3,72.0,1.0,11.5,131.0,1008.9,54.4,6.5,10.0,20454.0,65070.0,0.55,4.0,rain
93.2,78.8,71.9,1.0,10.3,158.5,1009.8,53.9,6.3,10.0,20425.0,65073.0,0.59,4.0,rain
94.7,78.8,73.2,1.0,11.4,109.8,1009.2,58.9,5.8,9.0,20395.0,65077.0,0.62,4.0,rain
94.7,80.5,72.3,0.0,12.6,128.9,1008.7,46.2,6.1,9.0,20366.0,65081.0,0.66,4.0,partly-cloudy-day
94.8,80.6,72.3,0.0,15.4,132.8,1009.1,40.7,6.5,10.0,20338.0,65086.0,0.69,4.0,partly-cloudy-day
94.6,80.5,74.9,1.0,15.0,133.2,1008.5,51.1,6.5,10.0,20310.0,65091.0,0.75,4.0,rain
94.6,82.2,76.0,1.0,12.8,147.4,1007.5,52.5,6.5,9.0,20283.0,65096.0,0.76,4.0,rain
93.2,82.3,76.1,1.0,12.8,155.9,1007.2,50.8,6.5,9.0,20256.0,65101.0,0.8,4.0,rain
95.1,78.8,76.4,1.0,10.3,166.9,1007.3,56.1,6.3,9.0,20230.0,65107.0,0.83,4.0,rain
96.8,80.5,76.7,1.0,11.1,168.5,1006.8,62.1,6.0,10.0,20205.0,65113.0,0.87,4.0,rain
95.0,84.1,76.3,0.0,10.3,154.2,1007.0,57.6,6.5,9.0,20180.0,65120.0,0.91,4.0,partly-cloudy-day
84.2,73.4,77.1,1.0,9.2,233.6,1007.6,76.9,5.1,1.0,20156.0,65127.0,0.94,4.0,rain
87.5,75.2,76.7,1.0,9.2,83.5,1006.7,81.1,5.6,7.0,20132.0,65134.0,0.98,4.0,rain
87.8,78.8,77.9,1.0,13.0,150.3,1006.4,68.4,5.5,8.0,20110.0,65142.0,0.0,5.0,rain
89.6,77.0,76.5,1.0,12.2,162.4,1007.0,53.2,6.0,9.0,20088.0,65150.0,0.04,5.0,rain
93.2,77.0,75.8,1.0,12.8,125.1,1008.6,65.0,6.0,9.0,20066.0,65158.0,0.08,5.0,rain
91.4,77.0,76.7,1.0,10.3,336.7,1008.9,70.2,5.7,10.0,20046.0,65167.0,0.11,5.0,rain
89.3,75.2,76.2,1.0,10.3,121.5,1007.4,67.1,5.6,7.0,20026.0,65176.0,0.14,5.0,rain
93.0,77.0,75.7,1.0,13.9,124.1,1007.1,54.9,5.9,9.0,20006.0,65186.0,0.17,5.0,rain
93.2,82.3,73.7,0.0,17.2,115.6,1007.3,47.0,6.4,10.0,19988.0,65196.0,0.21,5.0,partly-cloudy-day
89.6,80.6,74.6,1.0,12.8,113.9,1007.6,63.7,6.5,8.0,19970.0,65206.0,0.24,5.0,rain
95.0,80.6,75.4,1.0,15.0,133.7,1007.9,57.1,6.5,9.0,19953.0,65217.0,0.25,5.0,rain
94.7,80.6,75.8,1.0,11.4,125.2,1007.9,54.4,6.3,8.0,19937.0,65228.0,0.31,5.0,rain
94.7,80.6,76.9,1.0,9.2,158.5,1007.8,57.8,6.2,9.0,19922.0,65239.0,0.34,5.0,rain
93.3,80.5,77.1,1.0,9.2,219.6,1007.1,58.9,6.2,10.0,19893.0,65263.0,0.4,5.0,rain
95.0,80.6,77.6,1.0,11.4,204.5,1007.8,57.7,6.5,10.0,19880.0,65276.0,0.44,5.0,rain
89.6,80.6,77.2,1.0,9.2,215.1,1008.6,56.1,5.9,9.0,19857.0,65302.0,0.5,5.0,rain
91.4,77.0,76.3,1.0,17.2,113.0,1008.8,66.1,6.1,10.0,19846.0,65315.0,0.54,5.0,rain
86.0,78.8,77.7,1.0,6.9,144.4,1009.6,74.7,5.7,8.0,19836.0,65329.0,0.57,5.0,rain
91.4,78.0,77.6,1.0,13.9,218.9,1010.0,63.6,5.6,7.0,19827.0,65343.0,0.61,5.0,rain
93.2,78.8,76.2,1.0,18.3,264.4,1008.3,57.7,5.5,6.0,19819.0,65357.0,0.64,5.0,rain
91.4,78.8,77.0,1.0,18.3,247.8,1006.6,68.5,6.0,9.0,19812.0,65372.0,0.68,5.0,rain
91.4,78.6,76.8,1.0,18.3,241.3,1005.2,65.3,5.9,9.0,19805.0,65387.0,0.71,5.0,rain
87.8,76.9,74.8,1.0,17.2,256.2,1005.7,63.5,6.2,8.0,19799.0,65402.0,0.75,5.0,rain
93.2,80.5,76.4,1.0,13.9,256.7,1008.2,55.7,6.5,9.0,19794.0,65417.0,0.78,5.0,rain
93.2,80.5,77.3,1.0,11.4,270.6,1008.1,52.8,6.3,8.0,19790.0,65433.0,0.82,5.0,rain
89.6,75.2,75.7,1.0,17.2,264.2,1006.1,73.4,5.6,5.0,19782.0,65480.0,0.92,5.0,rain
89.6,77.0,76.3,1.0,13.9,253.2,1006.2,68.1,6.3,9.0,19781.0,65496.0,0.96,5.0,rain
89.6,77.0,77.3,1.0,15.0,226.9,1006.0,59.8,6.1,9.0,19781.0,65513.0,0.0,5.0,rain
93.2,78.7,77.4,1.0,11.4,226.3,1005.6,50.9,6.1,9.0,19781.0,65529.0,0.02,5.0,rain
87.7,75.2,77.2,1.0,12.8,223.9,1007.7,64.7,5.4,9.0,19784.0,65562.0,0.09,6.0,rain
91.2,77.0,76.8,1.0,13.9,226.6,1008.3,65.3,5.6,9.0,19787.0,65579.0,0.12,6.0,rain
91.4,78.7,75.6,1.0,18.7,257.1,1009.2,64.8,6.0,10.0,19790.0,65595.0,0.16,6.0,rain
91.4,76.9,74.7,1.0,10.3,267.3,1007.9,55.4,6.2,10.0,19794.0,65612.0,0.19,6.0,rain
95.0,78.7,77.5,1.0,12.0,263.7,1006.7,57.0,6.3,9.0,19799.0,65628.0,0.22,6.0,rain
93.2,80.5,76.1,1.0,9.2,278.9,1006.9,57.0,6.6,10.0,19805.0,65645.0,0.25,6.0,rain
95.0,80.5,74.8,1.0,8.1,300.8,1007.3,39.1,6.4,9.0,19811.0,65661.0,0.29,6.0,rain
96.8,75.8,74.9,1.0,10.0,307.1,1006.8,48.8,6.2,10.0,19817.0,65678.0,0.32,6.0,rain
93.2,78.4,76.0,1.0,8.1,277.0,1007.7,64.4,5.6,9.0,19825.0,65694.0,0.36,6.0,rain
95.0,80.4,76.0,1.0,9.2,290.7,1007.7,51.2,6.1,9.0,19832.0,65710.0,0.39,6.0,rain
93.2,77.0,75.0,1.0,13.0,170.5,1008.6,62.4,5.7,9.0,19841.0,65726.0,0.42,6.0,rain
91.4,77.0,77.1,1.0,10.3,213.5,1008.2,50.5,5.5,10.0,19850.0,65742.0,0.46,6.0,rain
93.2,78.7,75.9,1.0,10.3,198.9,1008.2,54.3,6.5,9.0,19859.0,65757.0,0.5,6.0,rain
91.4,80.6,76.3,1.0,10.3,214.7,1009.0,53.4,6.5,9.0,19869.0,65772.0,0.52,6.0,rain
93.2,78.8,76.1,1.0,9.2,195.3,1009.4,54.1,5.8,9.0,19880.0,65787.0,0.56,6.0,rain
91.4,80.6,77.3,1.0,9.2,205.6,1009.0,63.0,5.6,10.0,19891.0,65802.0,0.59,6.0,rain
93.1,79.7,76.0,1.0,16.1,221.9,1008.7,66.4,5.7,9.0,19903.0,65816.0,0.63,6.0,rain
93.2,77.0,75.7,1.0,13.9,250.3,1008.1,63.3,5.7,9.0,19914.0,65830.0,0.66,6.0,rain
93.2,77.0,75.8,1.0,6.9,207.5,1006.3,61.9,5.8,9.0,19927.0,65844.0,0.7,6.0,rain
93.2,76.7,75.6,1.0,9.2,227.6,1006.2,54.3,5.9,9.0,19939.0,65857.0,0.75,6.0,rain
91.4,75.2,76.0,1.0,17.2,199.2,1008.4,70.3,5.6,8.0,19953.0,65870.0,0.76,6.0,rain
91.4,76.9,76.9,1.0,11.4,261.1,1008.8,67.4,5.0,9.0,19966.0,65882.0,0.8,6.0,rain
89.6,75.2,76.8,1.0,19.7,255.8,1007.6,57.5,5.2,9.0,19980.0,65894.0,0.83,6.0,rain
91.4,78.7,77.0,1.0,11.4,182.4,1006.8,55.3,6.2,7.0,19994.0,65905.0,0.87,6.0,rain
93.2,80.4,76.1,1.0,12.4,200.6,1007.9,55.8,6.4,9.0,20008.0,65916.0,0.9,6.0,rain
93.0,78.8,77.6,1.0,8.1,242.8,1008.1,63.1,5.9,9.0,20022.0,65927.0,0.93,6.0,rain
91.3,73.6,76.5,1.0,15.0,278.2,1006.8,60.4,5.9,9.0,20037.0,65937.0,0.97,6.0,rain
93.2,80.4,77.1,1.0,18.3,267.9,1004.2,47.5,6.3,9.0,20052.0,65946.0,0.0,6.0,rain
91.4,78.7,77.2,1.0,13.9,256.7,1003.8,69.9,6.0,9.0,20067.0,65955.0,0.04,6.0,rain
87.8,77.0,77.0,1.0,13.6,249.8,1004.4,81.0,6.3,7.0,20082.0,65963.0,0.07,7.0,rain
86.0,80.4,77.0,1.0,13.9,239.4,1005.2,68.7,6.2,8.0,20098.0,65970.0,0.11,7.0,rain
86.0,77.0,77.1,1.0,11.4,239.4,1006.3,71.4,6.3,8.0,20113.0,65977.0,0.14,7.0,rain
91.2,78.7,77.6,1.0,12.8,247.1,1006.3,55.9,6.5,9.0,20129.0,65983.0,0.17,7.0,rain
89.6,80.4,77.8,1.0,13.9,240.3,1006.6,56.5,6.4,9.0,20144.0,65989.0,0.21,7.0,rain
93.2,80.5,78.0,1.0,12.8,231.4,1007.1,62.7,6.3,8.0,20160.0,65993.0,0.24,7.0,rain
91.4,78.8,78.4,1.0,12.8,253.9,1007.0,66.6,6.2,6.0,20175.0,65997.0,0.25,7.0,rain
89.2,77.0,77.6,1.0,18.3,268.5,1007.0,68.8,5.6,8.0,20191.0,66001.0,0.31,7.0,rain
89.6,77.0,77.3,1.0,19.7,283.1,1005.7,73.1,5.0,7.0,20206.0,66003.0,0.34,7.0,rain
87.8,75.0,75.2,1.0,18.3,275.8,1006.0,75.8,5.6,4.0,20222.0,66005.0,0.38,7.0,rain
87.8,77.0,75.7,1.0,15.0,271.7,1005.9,68.5,6.2,6.0,20237.0,66006.0,0.41,7.0,rain
84.3,77.0,77.1,1.0,12.2,261.3,1005.0,77.1,5.5,4.0,20252.0,66006.0,0.45,7.0,rain
87.8,76.9,76.4,1.0,18.3,267.6,1004.1,68.3,6.1,4.0,20267.0,66006.0,0.48,7.0,rain
87.8,77.0,76.4,1.0,16.1,258.7,1004.8,65.0,6.0,8.0,20282.0,66005.0,0.5,7.0,rain
89.2,77.0,77.3,1.0,17.2,257.6,1006.2,63.5,6.1,8.0,20297.0,66003.0,0.55,7.0,rain
91.2,78.8,77.7,1.0,12.8,235.5,1007.1,61.1,5.9,9.0,20311.0,66000.0,0.58,7.0,rain
91.4,78.7,77.4,1.0,16.1,236.2,1008.5,62.9,6.3,10.0,20326.0,65996.0,0.61,7.0,rain
91.4,78.6,77.3,1.0,11.4,260.3,1007.0,63.2,6.2,9.0,20340.0,65991.0,0.65,7.0,rain
89.6,77.0,76.9,1.0,13.4,262.4,1006.0,63.7,6.1,10.0,20354.0,65986.0,0.68,7.0,rain
85.4,76.9,76.0,1.0,13.9,196.0,1006.9,71.7,5.4,6.0,20367.0,65980.0,0.75,7.0,rain
84.2,76.9,76.7,1.0,10.3,166.8,1009.5,73.1,4.9,6.0,20381.0,65973.0,0.75,7.0,rain
95.0,75.1,75.4,1.0,10.3,89.9,1009.9,44.9,5.2,9.0,20394.0,65965.0,0.78,7.0,rain
91.4,77.0,76.2,1.0,13.3,120.4,1008.7,60.2,6.1,9.0,20407.0,65956.0,0.82,7.0,rain
93.2,77.0,76.8,1.0,11.4,142.3,1007.4,62.3,5.6,10.0,20419.0,65946.0,0.85,7.0,rain
95.0,78.8,77.4,1.0,12.8,127.5,1007.4,60.3,6.3,10.0,20431.0,65936.0,0.88,7.0,rain
89.6,77.0,77.6,1.0,12.2,111.8,1007.8,55.2,5.9,10.0,20443.0,65925.0,0.92,7.0,rain
89.6,77.0,76.5,1.0,9.2,180.1,1007.5,50.2,5.7,9.0,20454.0,65912.0,0.95,7.0,rain
91.4,77.0,76.9,1.0,10.5,268.4,1007.6,52.9,5.6,10.0,20466.0,65899.0,0.98,7.0,rain
95.0,77.0,76.8,1.0,10.5,254.3,1006.9,55.4,5.6,9.0,20476.0,65886.0,0.0,7.0,rain
93.2,80.5,77.8,1.0,17.2,251.0,1006.4,64.7,6.1,9.0,20487.0,65871.0,0.05,7.0,rain
93.2,78.8,78.2,1.0,17.2,258.3,1005.4,65.2,6.4,9.0,20497.0,65855.0,0.09,7.0,rain
91.3,77.0,77.7,1.0,15.0,247.2,1006.4,59.2,6.0,8.0,20506.0,65839.0,0.12,8.0,rain
89.7,78.7,77.6,1.0,14.0,253.3,1007.3,53.3,5.8,7.0,20515.0,65822.0,0.16,8.0,rain
91.4,78.8,77.7,1.0,13.9,273.1,1008.4,61.6,6.0,8.0,20524.0,65804.0,0.19,8.0,rain
87.8,76.9,77.5,1.0,8.1,283.8,1008.1,63.6,5.6,9.0,20532.0,65785.0,0.23,8.0,rain
89.6,77.0,77.6,1.0,11.4,295.2,1007.6,61.9,5.9,8.0,20540.0,65766.0,0.25,8.0,rain
86.0,75.2,76.4,1.0,13.9,263.7,1007.0,66.8,5.6,6.0,20548.0,65745.0,0.3,8.0,rain
86.0,77.0,76.3,1.0,13.9,267.6,1006.6,73.1,6.2,8.0,20555.0,65724.0,0.33,8.0,rain
89.6,76.9,74.8,1.0,17.2,268.3,1006.1,67.3,6.2,2.0,20568.0,65680.0,0.4,8.0,rain
89.6,78.7,75.9,1.0,20.8,254.4,1005.8,60.3,6.3,10.0,20574.0,65656.0,0.44,8.0,rain
86.0,76.8,74.1,1.0,17.5,243.5,1007.4,70.4,6.2,8.0,20580.0,65632.0,0.47,8.0,rain
91.4,75.1,75.9,1.0,17.2,232.8,1008.3,65.8,5.9,10.0,20585.0,65607.0,0.5,8.0,rain
93.2,78.6,74.0,1.0,8.5,266.6,1008.3,39.7,6.3,10.0,20589.0,65582.0,0.54,8.0,rain
93.2,78.8,75.6,1.0,9.2,294.7,1008.1,52.5,6.0,10.0,20594.0,65556.0,0.57,8.0,rain
89.6,73.4,76.7,1.0,21.9,232.7,1007.7,79.2,5.2,7.0,20597.0,65529.0,0.6,8.0,rain
89.6,77.0,78.1,1.0,19.0,247.7,1007.8,79.3,5.0,10.0,20601.0,65501.0,0.64,8.0,rain
87.8,78.7,77.0,1.0,15.0,235.5,1008.2,64.1,6.2,9.0,20604.0,65473.0,0.67,8.0,rain
91.4,78.8,76.5,1.0,19.7,265.8,1007.4,56.0,6.2,9.0,20607.0,65444.0,0.7,8.0,rain
92.9,78.8,76.1,1.0,12.8,272.5,1006.8,54.4,6.0,9.0,20609.0,65415.0,0.75,8.0,rain
91.4,78.8,76.7,1.0,17.2,251.8,1006.2,68.5,6.2,8.0,20611.0,65385.0,0.77,8.0,rain
89.6,80.4,76.1,1.0,15.0,230.6,1006.8,53.0,6.4,9.0,20613.0,65354.0,0.8,8.0,rain
95.0,78.6,75.5,1.0,10.3,239.8,1007.5,60.9,6.1,9.0,20614.0,65323.0,0.83,8.0,rain
91.4,77.0,76.6,1.0,16.1,252.7,1007.3,66.1,6.1,8.0,20615.0,65291.0,0.86,8.0,rain
91.4,77.0,75.0,1.0,10.3,256.7,1006.5,56.6,6.1,8.0,20615.0,65259.0,0.9,8.0,rain
89.6,76.9,75.0,1.0,16.1,231.6,1006.7,77.7,6.1,9.0,20616.0,65226.0,0.93,8.0,rain
87.8,75.2,75.1,1.0,15.0,223.7,1008.7,74.7,5.8,8.0,20616.0,65193.0,0.96,8.0,rain
93.2,75.2,74.2,1.0,10.3,310.9,1008.5,60.8,5.7,10.0,20615.0,65159.0,0.0,8.0,rain
93.2,77.0,76.3,1.0,7.7,140.1,1007.2,68.4,5.3,9.0,20615.0,65125.0,0.03,8.0,rain
91.4,77.0,76.0,1.0,11.4,133.6,1007.9,54.0,6.3,9.0,20614.0,65090.0,0.07,8.0,rain
93.0,75.2,77.0,1.0,9.2,138.1,1008.3,62.4,6.2,9.0,20612.0,65055.0,0.1,8.0,rain
91.4,77.0,75.8,1.0,11.4,231.0,1007.5,58.6,5.7,9.0,20611.0,65019.0,0.14,8.0,rain
93.2,77.0,76.4,1.0,11.4,252.7,1007.5,61.2,5.9,10.0,20609.0,64983.0,0.17,9.0,rain
91.4,75.2,76.8,1.0,12.8,270.4,1008.0,63.8,6.0,10.0,20607.0,64947.0,0.21,9.0,rain
93.2,77.0,76.0,1.0,17.2,237.3,1007.4,55.3,6.1,9.0,20605.0,64911.0,0.24,9.0,rain
89.6,77.0,76.6,1.0,18.8,253.5,1008.2,60.3,6.3,9.0,20603.0,64874.0,0.25,9.0,rain
89.6,76.9,76.0,1.0,12.8,265.3,1008.6,66.7,6.2,7.0,20600.0,64837.0,0.31,9.0,rain
89.6,76.9,76.3,1.0,14.6,257.0,1008.3,71.5,5.9,2.0,20597.0,64799.0,0.35,9.0,rain
84.2,77.0,75.6,1.0,11.4,259.0,1008.7,73.3,5.3,7.0,20594.0,64761.0,0.39,9.0,rain
87.8,76.8,74.6,1.0,13.0,242.0,1010.1,56.4,6.3,9.0,20591.0,64723.0,0.42,9.0,rain
93.2,77.0,76.0,1.0,8.1,265.3,1009.7,54.4,6.4,10.0,20588.0,64685.0,0.46,9.0,rain
93.2,78.8,76.9,1.0,10.3,147.1,1009.4,58.2,6.1,8.0,20585.0,64647.0,0.5,9.0,rain
93.2,77.0,76.3,1.0,10.3,131.6,1008.7,61.8,6.0,10.0,20582.0,64608.0,0.53,9.0,rain
91.4,77.0,75.9,1.0,6.9,139.1,1008.6,79.9,6.0,10.0,20578.0,64570.0,0.56,9.0,rain
90.7,77.0,76.6,1.0,10.1,187.8,1009.2,52.1,6.0,10.0,20574.0,64531.0,0.59,9.0,rain
89.3,78.7,76.4,1.0,13.9,245.1,1010.3,50.8,6.3,10.0,20571.0,64492.0,0.62,9.0,rain
88.9,77.0,75.7,1.0,17.4,257.2,1009.5,58.5,6.3,7.0,20567.0,64453.0,0.65,9.0,rain
90.3,77.7,76.9,1.0,14.1,256.6,1007.5,65.1,6.0,9.0,20563.0,64414.0,0.69,9.0,rain
91.2,78.6,77.3,1.0,15.0,268.3,1007.6,61.7,6.3,9.0,20560.0,64375.0,0.72,9.0,rain
89.6,78.8,76.3,1.0,14.4,271.7,1008.6,55.7,6.1,9.0,20556.0,64335.0,0.75,9.0,rain
90.3,75.9,76.4,1.0,12.2,285.2,1008.5,54.8,5.8,9.0,20552.0,64296.0,0.78,9.0,rain
88.5,77.0,76.6,1.0,13.3,270.9,1007.4,57.5,5.7,8.0,20549.0,64257.0,0.82,9.0,rain
93.3,77.0,76.5,1.0,11.0,233.6,1006.8,60.6,6.1,8.0,20545.0,64218.0,0.85,9.0,rain
88.5,79.5,76.6,1.0,14.3,233.8,1007.7,60.6,6.3,9.0,20542.0,64179.0,0.88,9.0,rain
91.4,77.7,76.5,1.0,10.2,243.0,1008.2,58.9,6.0,10.0,20538.0,64140.0,0.91,9.0,rain
89.3,78.7,77.0,1.0,8.3,232.5,1007.5,59.9,5.9,9.0,20535.0,64101.0,0.95,9.0,rain
88.4,75.2,76.8,1.0,14.6,244.6,1008.1,67.3,5.7,9.0,20532.0,64063.0,0.98,9.0,rain
88.6,75.2,75.7,1.0,13.1,309.1,1008.2,82.7,5.6,8.0,20529.0,64024.0,0.0,9.0,rain
86.0,73.4,75.7,1.0,14.5,286.5,1005.7,85.2,5.8,7.0,20526.0,63986.0,0.05,9.0,rain
86.0,75.2,76.3,1.0,15.7,220.9,1005.7,76.9,5.5,8.0,20521.0,63910.0,0.12,9.0,rain
87.8,77.0,77.4,1.0,12.9,239.4,1008.1,64.8,6.2,10.0,20519.0,63872.0,0.15,9.0,rain
90.7,75.9,77.3,1.0,17.2,224.9,1008.8,69.7,5.5,9.0,20517.0,63835.0,0.19,10.0,rain
88.5,77.0,77.2,1.0,8.1,141.6,1008.3,72.6,5.6,7.0,20515.0,63798.0,0.23,10.0,rain
88.5,77.7,77.1,1.0,12.2,117.6,1008.2,69.4,6.2,7.0,20514.0,63761.0,0.25,10.0,rain
89.6,77.0,76.8,1.0,13.1,90.6,1009.1,56.6,5.8,9.0,20513.0,63725.0,0.3,10.0,rain
89.6,77.0,76.4,1.0,10.9,116.9,1009.7,55.0,6.4,9.0,20512.0,63689.0,0.33,10.0,rain
